Date,Close,High,Low,Open,Volume
,AMZN,AMZN,AMZN,AMZN,AMZN
2022-05-31,120.20950317382812,121.99449920654297,115.67500305175781,116.27999877929688,144634000
2022-06-01,121.68399810791016,125.17900085449219,120.62249755859375,122.25599670410156,127528000
2022-06-02,125.51100158691406,125.61000061035156,120.04499816894531,121.68399810791016,100560000
2022-06-03,122.3499984741211,124.4000015258789,121.04650115966797,124.19999694824219,97604000
2022-06-06,124.79000091552734,128.99000549316406,123.80999755859375,125.25,135269000
2022-06-07,123.0,124.0999984741211,120.62999725341797,122.01000213623047,85156700
2022-06-08,121.18000030517578,123.75,120.75,122.61000061035156,64926600
2022-06-09,116.1500015258789,121.30000305175781,116.0999984741211,119.98999786376953,67029800
2022-06-10,109.6500015258789,114.5,109.05000305175781,113.41999816894531,87266000
2022-06-13,103.66999816894531,106.54000091552734,101.86000061035156,104.19000244140625,99277700
2022-06-14,102.30999755859375,104.87999725341797,101.43000030517578,104.19000244140625,69728800
2022-06-15,107.66999816894531,109.05999755859375,103.52999877929688,103.86000061035156,85011100
2022-06-16,103.66000366210938,104.58000183105469,102.01000213623047,104.47000122070312,82186300
2022-06-17,106.22000122070312,106.9800033569336,102.51000213623047,102.80000305175781,99772100
2022-06-21,108.68000030517578,111.62999725341797,103.55999755859375,108.19999694824219,70901200
2022-06-22,108.94999694824219,112.12999725341797,107.0199966430664,107.43000030517578,60040100
2022-06-23,112.44000244140625,113.0,107.93000030517578,110.38999938964844,64345300
2022-06-24,116.45999908447266,116.70999908447266,111.43000030517578,112.37999725341797,69867600
2022-06-27,113.22000122070312,117.9800033569336,112.69999694824219,117.08999633789062,62133200
2022-06-28,107.4000015258789,114.8499984741211,107.04000091552734,113.5,74942900
2022-06-29,108.91999816894531,110.98999786376953,106.91000366210938,107.37999725341797,66375300
2022-06-30,106.20999908447266,108.18000030517578,102.5199966430664,108.11000061035156,97679400
2022-07-01,109.55999755859375,109.75,105.8499984741211,106.29000091552734,73021200
2022-07-05,113.5,114.08000183105469,106.31999969482422,107.5999984741211,76583700
2022-07-06,114.33000183105469,115.4800033569336,112.01000213623047,113.20999908447266,66958900
2022-07-07,116.33000183105469,116.98999786376953,113.48999786376953,113.8499984741211,57872300
2022-07-08,115.54000091552734,116.58000183105469,113.69000244140625,114.5999984741211,45719700
2022-07-11,111.75,114.30000305175781,110.87000274658203,114.08000183105469,53487600
2022-07-12,109.22000122070312,113.2300033569336,108.33999633789062,112.16000366210938,54280300
2022-07-13,110.4000015258789,111.77999877929688,106.01000213623047,107.02999877929688,61353800
2022-07-14,110.62999725341797,111.18000030517578,107.58000183105469,110.23999786376953,51163100
2022-07-15,113.55000305175781,115.58999633789062,111.58999633789062,112.5,84317800
2022-07-18,113.76000213623047,117.23999786376953,113.1500015258789,115.0,59115400
2022-07-19,118.20999908447266,118.94999694824219,114.02999877929688,115.69999694824219,60990000
2022-07-20,122.7699966430664,123.4800033569336,118.31999969482422,118.62000274658203,71268300
2022-07-21,124.62999725341797,124.8499984741211,121.26000213623047,123.19999694824219,60239900
2022-07-22,122.41999816894531,125.5,121.3499984741211,125.01000213623047,51463800
2022-07-25,121.13999938964844,123.63999938964844,120.02999877929688,122.69999694824219,50221300
2022-07-26,114.80999755859375,118.1500015258789,114.52999877929688,115.79000091552734,67075100
2022-07-27,120.97000122070312,121.9000015258789,117.16000366210938,117.30999755859375,61582000
2022-07-28,122.27999877929688,122.83999633789062,118.08000183105469,121.56999969482422,82245500
2022-07-29,134.9499969482422,137.64999389648438,132.41000366210938,134.89999389648438,148892900
2022-08-01,135.38999938964844,138.8300018310547,133.50999450683594,134.9600067138672,76846900
2022-08-02,134.16000366210938,137.44000244140625,134.08999633789062,134.72000122070312,61922400
2022-08-03,139.52000427246094,140.49000549316406,136.0500030517578,136.2100067138672,71827800
2022-08-04,142.57000732421875,143.55999755859375,139.5500030517578,140.5800018310547,70585000
2022-08-05,140.8000030517578,142.86000061035156,139.60000610351562,140.10000610351562,50686900
2022-08-08,139.41000366210938,144.22999572753906,138.2899932861328,142.0500030517578,52229000
2022-08-09,137.8300018310547,138.9499969482422,136.2100067138672,138.0500030517578,40434700
2022-08-10,142.69000244140625,144.60000610351562,141.00999450683594,142.89999389648438,54773800
2022-08-11,140.63999938964844,144.49000549316406,139.75999450683594,143.86000061035156,44867300
2022-08-12,143.5500030517578,143.57000732421875,140.1199951171875,142.0500030517578,47643500
2022-08-15,143.17999267578125,143.75999450683594,141.49000549316406,142.8000030517578,39014600
2022-08-16,144.77999877929688,146.57000732421875,142.0,143.91000366210938,59102900
2022-08-17,142.10000610351562,143.3800048828125,140.77999877929688,142.69000244140625,48149800
2022-08-18,142.3000030517578,142.77000427246094,140.3800048828125,141.32000732421875,37458700
2022-08-19,138.22999572753906,141.11000061035156,137.91000366210938,140.47000122070312,47792800
2022-08-22,133.22000122070312,136.32000732421875,132.85000610351562,135.72000122070312,50461500
2022-08-23,133.6199951171875,134.99000549316406,132.9499969482422,133.41000366210938,36252100
2022-08-24,133.8000030517578,135.47000122070312,132.10000610351562,132.75,38627000
2022-08-25,137.27999877929688,137.4199981689453,134.27999877929688,135.25999450683594,37496300
2022-08-26,130.75,137.8300018310547,130.5,136.5500030517578,53322700
2022-08-29,129.7899932861328,131.9499969482422,128.77000427246094,129.89999389648438,48101600
2022-08-30,128.72999572753906,132.07000732421875,126.8499984741211,131.25,49203000
2022-08-31,126.7699966430664,130.58999633789062,126.73999786376953,129.4499969482422,53648700
2022-09-01,127.81999969482422,128.02000427246094,123.66000366210938,126.0,56636100
2022-09-02,127.51000213623047,131.3800048828125,126.38999938964844,129.5,57429800
2022-09-06,126.11000061035156,128.6199951171875,124.73999786376953,127.91999816894531,43888600
2022-09-07,129.47999572753906,129.82000732421875,125.4000015258789,126.12000274658203,47900300
2022-09-08,129.82000732421875,130.27999877929688,127.0999984741211,127.72000122070312,43988500
2022-09-09,133.27000427246094,133.69000244140625,130.75999450683594,130.91000366210938,49387600
2022-09-12,136.4499969482422,136.49000549316406,134.0,134.10000610351562,53826900
2022-09-13,126.81999969482422,131.39999389648438,126.2699966430664,131.00999450683594,72694000
2022-09-14,128.5500030517578,128.83999633789062,126.33000183105469,127.36000061035156,45316800
2022-09-15,126.27999877929688,130.3699951171875,125.5,127.37999725341797,52887200
2022-09-16,123.52999877929688,123.87000274658203,120.69999694824219,122.77999877929688,115667800
2022-09-19,124.66000366210938,124.70999908447266,121.80000305175781,122.16000366210938,47279700
2022-09-20,122.19000244140625,124.4000015258789,121.13999938964844,123.3499984741211,47698400
2022-09-21,118.54000091552734,123.76000213623047,118.44999694824219,122.48999786376953,58498900
2022-09-22,117.30999755859375,118.79000091552734,116.26000213623047,117.08000183105469,55229200
2022-09-23,113.77999877929688,116.05000305175781,112.05999755859375,116.0,65126700
2022-09-26,115.1500015258789,117.33999633789062,113.12999725341797,113.30000305175781,62723300
2022-09-27,114.41000366210938,118.31999969482422,113.05000305175781,117.19999694824219,60094700
2022-09-28,118.01000213623047,118.69999694824219,113.80000305175781,114.37999725341797,55763800
2022-09-29,114.80000305175781,116.06999969482422,113.05999755859375,115.5999984741211,58969700
2022-09-30,113.0,116.91999816894531,112.83999633789062,114.08000183105469,59479600
2022-10-03,115.87999725341797,116.91000366210938,112.44999694824219,113.58000183105469,50941900
2022-10-04,121.08999633789062,123.0,119.79000091552734,119.88999938964844,62812600
2022-10-05,120.94999694824219,121.75,117.69000244140625,118.58000183105469,48217500
2022-10-06,120.30000305175781,121.52999877929688,119.5,120.7699966430664,42253800
2022-10-07,114.55999755859375,118.16999816894531,113.87999725341797,118.0,54678000
2022-10-10,113.66999816894531,116.25,112.43000030517578,115.0999984741211,42339700
2022-10-11,112.20999908447266,115.4800033569336,110.38999938964844,112.70999908447266,56432200
2022-10-12,112.9000015258789,113.83000183105469,111.4000015258789,112.48999786376953,45728700
2022-10-13,112.52999877929688,113.44000244140625,105.3499984741211,107.87999725341797,86868100
2022-10-14,106.9000015258789,114.95999908447266,106.5999984741211,114.0999984741211,67737300
2022-10-17,113.79000091552734,114.19000244140625,110.08999633789062,110.11000061035156,62782000
2022-10-18,116.36000061035156,119.5199966430664,114.79000091552734,119.05999755859375,65607400
2022-10-19,115.06999969482422,116.58999633789062,113.22000122070312,114.70999908447266,47198100
2022-10-20,115.25,118.23999786376953,113.51000213623047,113.83000183105469,48795100
2022-10-21,119.31999969482422,119.58999633789062,114.5,114.79000091552734,55660500
2022-10-24,119.81999969482422,120.38999938964844,116.56999969482422,119.9800033569336,49531500
2022-10-25,120.5999984741211,121.31999969482422,118.94999694824219,119.6500015258789,50934600
2022-10-26,115.66000366210938,119.3499984741211,114.76000213623047,116.0,68802300
