Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2022-05-31,395.2241516113281,398.6027891467034,392.44850526026255,395.8175622342905,95937000
2022-06-01,392.0273742675781,398.39222611807,389.4814276855756,397.3681283574194,86585800
2022-06-02,399.492919921875,399.54076430883373,389.5867074721466,391.8646611047075,79609600
2022-06-03,392.9366455078125,396.2865705593361,391.95081158958243,394.71687737200284,71874300
2022-06-06,394.1330261230469,398.7463290328403,392.94617573503086,396.99480973775064,57508900
2022-06-07,397.91357421875,398.37300292832975,390.13217387881144,390.60118314766027,59272400
2022-06-08,393.5874328613281,397.99019680290365,392.78345445253996,396.18122347636165,64350000
2022-06-09,384.226806640625,394.08514510729896,384.226806640625,391.78805965195056,86289800
2022-06-10,373.0859375,378.8095344085753,373.03809311008894,377.9481309269711,132893900
2022-06-13,358.92047119140625,365.4384646115204,357.29335337172944,363.5625151272863,170004900
2022-06-14,357.8390197753906,361.7345113911877,354.69966234265473,360.6912524343214,104011800
2022-06-15,362.9404296875,367.43888253291334,356.1639941335375,361.17930068944565,125666800
2022-06-16,350.9285888671875,355.0346482425019,348.4687796249131,354.62309301149935,134473300
2022-06-17,351.6850891113281,355.06872884260866,348.1380816308495,351.3486729957233,111113900
2022-06-21,360.53826904296875,361.9416944882253,357.404565320971,357.48148222315666,76811900
2022-06-22,359.8846435546875,364.0468690767001,355.837734722438,356.26068970412297,90059400
2022-06-23,363.4123840332031,364.15254047647903,358.44270772012106,362.0474171549332,79292100
2022-06-24,374.9666748046875,374.97629675059903,366.59414443678344,366.6229809393172,98050300
2022-06-27,373.5343933105469,376.19706135514343,372.428954991284,375.89907439956477,66009600
2022-06-28,365.9020690917969,377.92739033440165,365.78672307218875,375.1109174598908,86548900
2022-06-29,365.6040344238281,367.45925111275926,363.75843968034417,366.4595661830386,65676000
2022-06-30,362.6337585449219,365.9116444154127,358.12546639671245,361.66288077825345,112508300
2022-07-01,366.4692077636719,366.9114066205378,359.31746117280204,361.9705369731838,74839700
2022-07-05,367.16131591796875,367.180559811576,358.4523393229211,361.3168926260618,81438000
2022-07-06,368.4013366699219,370.9198225231262,364.89275837820134,367.3054908243702,70426200
2022-07-07,373.9189147949219,374.72636621264735,368.42052999642806,370.1988592387146,64525900
2022-07-08,373.611328125,375.50500334317223,370.7179385982737,372.2655464524384,72397800
2022-07-11,369.3433837890625,371.88108423973273,368.6416563857254,370.90061373257436,58366900
2022-07-12,366.0750732421875,371.19858364143073,364.30636589794364,368.7858219336144,62219200
2022-07-13,364.152587890625,367.12289466663265,360.1441669049135,360.5671218804846,84224600
2022-07-14,363.2681579589844,364.3639742414504,356.66433575998457,359.1347407016341,89704800
2022-07-15,370.2085266113281,370.3238726372709,365.79636510778874,367.72846971273947,79060400
2022-07-18,367.15167236328125,374.01502366714607,365.9116441410167,373.33254024846696,63203600
2022-07-19,377.0718688964844,377.64862834568623,370.4584524626098,371.1216920937071,78506000
2022-07-20,379.4749450683594,380.9072361713655,375.8798577308148,377.26406844226284,71843800
2022-07-21,383.3392333984375,383.38728445745437,376.45663790669556,378.8886140640054,64903900
2022-07-22,379.7826232910156,384.6754127305451,377.53328780813126,383.46425013834863,72197300
2022-07-25,380.24395751953125,381.1090818580966,377.9753786149749,380.4169765202046,53631500
2022-07-26,375.74530029296875,378.79246480437615,374.8417174784014,378.5809873512817,52946400
2022-07-27,385.5021057128906,387.27081319256195,378.7829064773039,379.0808934837309,82342100
2022-07-28,390.337158203125,391.03885617779997,382.7239991946979,386.3191159125216,73966600
2022-07-29,396.0278015136719,397.0275158449995,391.01004463526397,391.7886595530168,87003700
2022-08-01,394.85504150390625,397.39277094242425,392.5768699105818,393.2978117735427,69997500
2022-08-02,392.25006103515625,396.9986672958745,391.05811316467975,393.26898989253783,63435400
2022-08-03,398.3924865722656,399.5748124570477,394.1148864366176,394.4032514487109,67820600
2022-08-04,398.123291015625,399.0076298426643,396.4603080737411,398.315524556844,45656600
2022-08-05,397.4504699707031,398.1041169288089,393.7304144078584,393.78808741385586,56814900
2022-08-08,396.989013671875,401.4396326098318,395.8739534511292,399.1614611136038,53886100
2022-08-09,395.4125671386719,396.75831935059244,394.32634342416515,396.2488549655369,44931800
